episode,time,theta1,theta2,omega1,omega2,kinetic_energy,potential_energy
0,9.115999999999714,10.491170255205382,11.77338687940139,-2.9367850748131907,14.339330371514498,107.12055103954181,0.0
0,9.117999999999714,10.485152654963741,11.802355184278037,-3.081221891510532,14.630484630449953,111.77250443327802,0.0
0,9.119999999999715,10.478843742800219,11.831914878000577,-3.228094600707498,14.93072523471536,116.67357539284149,0.0
0,9.121999999999716,10.47223867462822,11.862084132467112,-3.37736842511009,15.240031742454413,121.83259249497434,0.0
0,9.123999999999716,10.465332722106977,11.892880950167136,-3.52896045217717,15.558249621279655,127.25634657553952,0.0
0,9.125999999999717,10.458121381297438,11.924322860488768,-3.682726880332072,15.885053653397506,132.94870342321892,0.0
0,9.127999999999718,10.450600509092345,11.956426536159713,-3.8384479749025373,16.219904587977233,138.90949384955914,0.0
0,9.129999999999718,10.44276649210123,11.989207315976778,-3.99581065798002,16.561998770095666,145.13315303753856,0.0
0,9.131999999999719,10.43461645264609,12.02267861993897,-4.1543888494502905,16.9102110248128,151.60709180806862,0.0
0,9.13399999999972,10.426148496002982,12.05685124427576,-4.31362198432511,17.263031958182175,158.309803506436,0.0
0,9.13599999999972,10.41736200174671,12.091732527419211,-4.4727925861722655,17.61850214913765,165.2087457490428,0.0
0,9.137999999999721,10.408257959700116,12.127325384643582,-4.631004401942678,17.974147519966134,172.25809042015862,0.0
0,9.139999999999722,10.398839347208552,12.163627219913334,-4.787163400162884,18.32692249319852,179.39651074578245,0.0
0,9.141999999999722,10.389111538948448,12.200628739349458,-4.9399648549025015,18.673170235744283,186.54526971037907,0.0
0,9.143999999999723,10.37908273309903,12.23831271207516,-5.087890656563047,19.00861199585846,193.60698067111784,0.0
0,9.145999999999724,10.368764368674654,12.276652750442112,-5.22922167499704,19.32837958162796,200.46550828887572,0.0
0,9.147999999999724,10.358171498930313,12.315612210483868,-5.362070102950789,19.627105398188544,206.9875310502803,0.0
0,9.149999999999725,10.347323076597146,12.355143340321568,-5.484435804569246,19.899081915335884,213.02624858384436,0.0
0,9.151999999999726,10.336242100693902,12.395186822142076,-5.594288401900488,20.13849585080564,218.42753892827716,0.0
0,9.153999999999726,10.324955574772135,12.435671853597576,-5.689673012176051,20.33973130270478,223.0385242258566,0.0
0,9.155999999999727,10.313494235498828,12.476516888803072,-5.768832543590934,20.497721529033743,226.71800839890363,0.0
0,9.157999999999728,10.301892029954477,12.517631103101161,-5.830334250595772,20.608313903142317,229.34769970205954,0.0
0,9.159999999999728,10.290185348865277,12.558916562419148,-5.873184370221536,20.668601222078312,230.84268556195582,0.0
0,9.161999999999729,10.278412056876475,12.600270979851791,-5.896913732714862,20.677169751150725,231.1594702444918,0.0
0,9.16399999999973,10.266610392837435,12.641590849606944,-5.90162026834436,20.634223100773962,230.3001423821234,0.0
0,9.16599999999973,10.254817835005667,12.682774684649868,-5.887961066470768,20.541560537986808,228.31189742802624,0.0
0,9.167999999999731,10.243070032117778,12.723726066673379,-5.857095436103245,20.402413849629706,225.28202891959177,0.0
0,9.169999999999732,10.231399889725866,12.764356250367742,-5.810588785539131,20.2211711658941,221.32935267751,0.0
0,9.171999999999732,10.219836875329237,12.804586138866815,-5.750292777750273,20.003032509717038,216.59358830732182,0.0
0,9.173999999999733,10.208406572542456,12.844347543643813,-5.678218917363696,19.753646736857092,211.2243647390259,0.0
